Date,rien,rien,rien,rien,rien,rien,rien,rien,P(tous),A,P(SPF),Pi,Hi,His,Ci,Cis,Date,CDi,HDi,HDs,Di,D,CDs,C2Os,COis,COi,OBs,Cos,HOi,HOis,Ois,Oi,Oos,Oo,O,H2Rs,HRs,HRi,Ri,Hos,H,D,R,C,Mi,M,Oref,Href,Cref,Rref,Dref,Vref,Wref,Hiref,Ciref,Diref,Riref,Hsref,Csref,Rsref,Dsref,Tous,dTous,sref,1a0,0a1,Vi,Vs,VDi,VD,Bi,BDi,HsBs,BDs,BFi,F,BRstemp,BRs,BRi,FR,DD,Bio,eHB
24/04/20,,,,,,,,,122537.727018843,304.724564742215,122577,1801.59219596331,1144.14547453733,85254.9381281754,127.691315822625,15875.1043490179,24/04/20,51.3049915064711,274.238953085637,9513.36141855079,325.543944592108,14102.5892267091,4589.22780815833,11285.8765408595,6291.51933427009,356.447470901931,6510.83860321241,10880.7471424284,353.821044578079,15429.7908153112,21721.3101495813,710.268515480009,11013.235482163,679.573248790875,10708.0746674183,44436.6815452955,32664.2724880854,169.613379799383,849.186628590258,55967.4346602657,29287.5034679097,14102.5892267091,41600.0287592507,4994.35720658943,657.446721425985,36402.6204627489,,28658,4870,43493,13852,27880,8393,1346,155,312,1464,93091,16099,46113,14292,121697.466481361,840.260537482594,4028,0.357142857142857,0.642857142857143,1058.59710958482,27353.8672209844,114.397350567658,8496.88972450853,264.816674305898,20.2208166622027,91765.7767313878,340.306485177268,78.1819638186822,2524.62088459483,2155.95243583319,2155.95243583319,169.031964394607,44124.6496438455,14442.8957118864,1489.95879760712,13.4203177980448
25/04/20,,,,,,,,,124056.2926748,325.692087415286,124114,1549.64780472308,1181.75953839098,86436.6976665664,137.297456944479,16012.4018059623,25/04/20,43.8802532147807,232.862063172865,9746.22348172365,276.742316387646,14379.3315430968,4633.10806137311,11379.2937445892,6696.49800958716,404.978675317066,6792.16468980634,11329.6060709603,316.697478435007,15746.4882937462,22442.9863033334,721.676153752072,11728.5421442505,715.306662087582,10714.4441590828,44931.5840851342,32826.6813480745,162.408859989038,877.71552207662,57104.2897526373,29332.407913929,14379.3315430968,42443.6321229467,4682.79573500207,367.888266332102,36770.508729081,,28222,4725,44594,14050,29126,8564,999,124,207,1166,94090,16223,47279,14499,123251.572396469,804.720278330977,4090,0.285714285714286,0.714285714285714,911.935264340467,28265.8024853249,50.8429083126498,8547.73263282118,281.326086593934,19.7105069846873,93228.8623563727,360.016992161955,73.0322033504443,2597.65308794528,2319.09894204167,2319.09894204167,163.146506208483,45041.285210892,14739.3485352587,1515.39566765744,-23.0487556027183
26/04/20,,,,,,,,,125064.686034195,343.976580229333,124575,1232.16987408861,1062.93939561835,87499.6370621847,141.811144606917,16154.2129505693,26/04/20,34.6088424678564,181.130938778288,9927.35442050194,215.739781246145,14595.0713243429,4667.71690384097,11486.4960467283,6848.92199477016,152.423985182996,7076.95802010129,11516.6388986111,270.865760585066,16017.3540543313,22866.2760491014,423.289745768063,12495.9294508057,767.38730655512,10370.3465982958,45400.7156367822,33095.9232590012,269.241910926678,1036.6292174818,58311.5113743303,29188.1256878545,14595.0713243429,43431.6467196925,4637.57405195813,169.230478470251,36939.7392075513,,28217,4682,44903,14202,29643,8654,481,79,152,318,94571,16302,47597,14651,124498.55951967,566.126514524236,4106,0.214285714285714,0.785714285714286,979.901686470228,29245.7041717951,58.5372418518944,8606.26987467308,284.793330294949,18.8441198164997,94576.595082286,378.861111978455,75.1912523709053,2672.84434031618,2472.09595833878,2472.09595833878,152.997016297112,46104.4910600086,14973.9324363214,1553.15660946787,-120.000949784057
27/04/20,,,,,,,,,126113.062167848,372.332233257056,128339,1108.38386047137,914.292204786616,88413.9292669713,127.552727474203,16281.7656780435,27/04/20,30.8848758040457,165.011201900635,10092.3656224026,195.896077704681,14790.9674020476,4698.60177964502,11583.1638983984,6969.8894133336,120.967418563449,7362.91607235918,11668.4911929786,213.634830048496,16230.9888843798,23200.8782977134,334.602248611947,13312.3240444163,816.394593610628,9888.55425329709,45808.8090821455,33637.2885715876,541.3653125864,1357.75990619703,59808.5622966051,28605.3669703663,14790.9674020476,44731.6368422996,4613.27448506484,194.091655684752,37133.830863236,,28055,4608,45513,14497,30227,8796,964,125,300,736,95535,16427,48333,14951,125634.134311207,478.927856641632,4196,0.142857142857143,0.857142857142857,691.768592279462,29937.4727640745,121.386143610321,8727.6560182834,285.958052257884,18.0317036688967,95776.8453393305,396.892815647351,78.6112499962661,2751.45559031245,2618.91326317447,2618.91326317447,146.817304835689,47483.0924326121,15187.8602176949,1595.65440322491,-151.109993537354
28/04/20,,,,,,,,,127027.286808551,398.290006601004,129859,1096.75572797793,726.980225712278,89140.9094926836,109.715064574394,16391.4807426179,28/04/20,30.407951632195,164.825719356232,10257.1913417588,195.233670988427,14986.201073036,4729.00973127721,11662.4710113406,7064.21642834805,94.3270150144417,7619.65188590783,11793.2261596253,190.647381506455,16421.6362658862,23485.8526942343,284.974396520898,14110.6485320348,798.324487618538,9375.20416219945,46070.6011424207,34565.5502115528,928.261639965283,1726.58612758382,61669.8525977514,27471.0568949323,14986.201073036,46426.9157111668,4598.2545829926,369.775502265651,37503.6063655017,,27484,4387,46886,14810,30817,8850,1321,153,328,1491,96856,16580,49824,15279,126786.070051238,241.216757312839,4269,0.071428571428571,0.928571428571429,408.561966313064,30346.0347303876,187.857730127277,8915.51374841068,256.735813548656,17.3655981099011,96760.5613785915,414.258413757252,86.8136038248057,2838.26919413725,2751.08790218375,2751.08790218375,132.174639009284,49265.184905304,15400.4594867933,1616.03637582957,-185.305569966825
29/04/20,,,,,,,,,128445.069459937,431.976822352545,128442,1244.10330601934,653.946477678107,89794.8559703617,87.2376270854733,16478.7183697033,29/04/20,34.4766552721087,190.294451087934,10447.4857928467,224.771106360043,15210.9721793961,4763.48638654932,11715.231983154,7202.27067910871,138.054250760666,7843.08807648842,11965.757065658,187.703405137006,16609.3396710232,23811.6103501319,325.757655897673,14814.4719539089,703.823421874098,8997.13839622302,46259.3121367884,35648.0630195401,1082.51280798722,1786.33622986131,63643.2123632582,26151.6436071036,15210.9721793961,48208.8039932816,4512.9613040453,590.156828341237,38093.7631938429,,26834,4207,48228,15053,31795,9034,1070,110,251,1430,97926,16690,51254,15530,128097.159795977,347.909663960047,4308,0,1,181.581815402321,30527.6165457899,203.258757177638,9118.77250558831,223.436190580589,16.8013128746661,97637.9440468502,431.059726631918,91.1338656943836,2929.40305983164,2885.55914244296,2885.55914244296,134.471240259203,51138.2070531132,15642.031906028,1597.06614758191,-218.469207413546
30/04/20,,,,,,,,,129742.958127134,459.848145976966,129581,1337.9454640668,625.150764947419,90420.0067353092,137.143830717992,16615.8622004213,30/04/20,30.6459157974299,203.290831742941,10650.7766245897,233.936747540371,15444.9089269364,4794.13230234675,11821.7298980746,7525.31348334185,323.042804233135,8017.81918073573,12319.4457856886,212.818859704375,16822.1585307276,24347.4720140695,535.861663937507,15652.6384547438,838.166500834852,8694.83355932568,46331.2093795705,36946.2550466315,1298.19202709141,2136.35852792626,66015.6765540978,24404.3301812114,15444.9089269364,50396.0365229141,4296.41641473272,712.794699119378,38806.5578929623,,26283,4019,49476,15244,32355,9132,1048,121,207,1327,98974,16811,52581,15737,129511.681670001,231.276457132946,4373,1,0,209.06157804248,30736.6781238324,141.353762294661,9260.12626788298,174.731104247312,16.2041225926869,98437.8259160449,447.263849224605,91.5065767225227,3020.90963655416,3042.66511743365,3042.66511743365,157.105974990689,53416.9461594683,15892.172776161,1506.98057752332,-154.890214077483
01/05/20,,,,,,,,,131427.298914711,543.673756569434,130185,1373.02401299971,709.138884431026,91129.1456197402,109.047033856842,16724.9092342782,01/05/20,32.951389666675,208.892416289299,10859.669040879,241.843805955974,15686.7527328924,4827.08369201343,11897.8255422647,7808.35430219357,283.040818851725,8166.45333557748,12635.437994207,228.829094907466,17050.9876256351,24859.3419278286,511.86991375919,16204.7065647938,552.068110050048,8654.63536303482,46493.579718948,36965.1642500096,18.9092033781562,570.977313428204,66902.3791209479,24226.7664987923,15686.7527328924,51066.9922332138,4089.47124007117,663.885128568685,39470.443021531,,25887,3878,50212,15369,32791,9225,668,73,138,862,99642,16884,53443,15875,130994.628242999,432.670671712243,4437,0.933333333333333,0.066666666666667,433.521941465433,31170.2000652978,89.0801166720217,9349.206384555,148.634154841746,13.8497500599707,99295.5989553177,461.113599284576,83.3872497086147,3104.29688626277,3102.01383236889,3102.01383236889,59.3487149352413,54171.2891194766,16147.866332177,1499.02901766124,-166.325903924016
02/05/20,,,,,,,,,132820.865095932,599.355088100143,130979,1223.66123744406,762.628914518074,91891.7745342583,98.091971651716,16823.0012059299,02/05/20,34.0346747056601,184.225650202288,11043.8946910813,218.260324907948,15905.0130578004,4861.11836671909,11961.8828392108,8145.65954246244,337.305240268868,8305.88911993261,13006.7779091815,236.351907678195,17287.3395333133,25432.9990757757,573.657147947062,16705.059901436,500.353336642191,8727.93917433969,46737.5391039338,36760.9427722022,-204.221477807419,296.131858834771,67410.8731144927,24480.9014197656,15905.0130578004,51366.4242723373,3816.22329674835,461.032322925985,39931.475344457,,25827,3827,50562,15487,33271,9273,453,64,120,381,100095,16948,53824,15995,132283.16918246,537.695913471922,4449,0.866666666666667,0.133333333333333,670.920464740276,31841.1205300381,52.2215456130123,9401.42793016801,139.435784355128,13.4774544727856,100197.663654191,474.591053757362,75.6547843302217,3179.951670593,3172.22850041426,3172.22850041426,70.2146680453761,54546.3759429303,16379.6041115577,1479.11789516799,-210.069565760983
03/05/20,,,,,,,,,133868.685228338,657.283799500743,131287,1036.2669216941,782.623687409835,92674.3982216681,93.7726147421129,16916.773820672,03/05/20,30.6126545938086,157.347895462483,11201.2425865438,187.960550056291,16092.9736078566,4891.73102131289,12025.0427993591,8499.21992156922,353.560379106784,8456.13556432099,13390.9509428821,212.587879123671,17499.9274124369,25999.1473340062,566.148258230456,17236.8061791861,531.746277750048,8762.3411548201,47056.4544020154,36562.399688532,-198.543083670193,333.203194079855,67938.4705266493,24735.9276950188,16092.9736078566,51695.2504744043,3525.82287778987,253.643234284264,40185.1185787412,,25815,3819,50784,15583,33361,9312,345,80,101,245,100440,17028,54069,16096,133366.554155522,502.131072816323,4460,0.8,0.2,725.92413277728,32567.0446628154,42.4051551619476,9443.83308532996,150.246444388382,12.3532160999344,101130.533785989,486.944269857296,64.2960187408162,3244.24768933381,3252.60068666234,3252.60068666234,80.3721862480784,54939.4981637382,16579.9178777139,1472.34291846754,-256.59060780135
04/05/20,,,,,,,,,134564.701872472,707.859613659126,131863,810.464200000686,697.486905343114,93371.8851270112,106.370832664654,17023.1446533366,04/05/20,26.3316154978545,123.453032227577,11324.6956187713,149.784647725431,16242.7582555821,4918.06263681075,12105.0820165259,8862.68405699537,363.464135426144,8586.50906342839,13780.7466938061,182.858440957323,17682.7858533943,26545.4699103896,546.322576383467,17772.3256514459,535.519472259792,8773.14425894377,47341.259001509,36403.7047803948,-158.694908137222,376.824564122569,68459.5014990978,24912.3836279134,16242.7582555821,52086.3697444084,3242.39795953053,112.977294657572,40298.0958733988,,25548,3696,51371,15826,33791,9375,689,84,245,619,101129,17112,54688,16341,134247.467114962,317.23475751013,4552,0.733333333333333,0.266666666666667,614.581575194177,33181.6262380096,63.7211746145387,9507.5542599445,130.373499107402,11.2711914736388,101958.39419044,498.215461330935,59.7753909132639,3304.02308024708,3313.76674459723,3313.76674459723,61.1660579348927,55390.3928246555,16740.973716913,1470.50377725315,-222.526857500221
05/05/20,,,,,,,,,135288.810764979,786.43452453903,132967,718.986017468967,590.672145365637,93962.5572723769,114.394337177711,17137.5389905144,05/05/20,20.9370305005136,113.341770118527,11438.0373888899,134.27880061904,16377.0370562011,4938.99966731126,12198.5393232031,9175.3618016829,312.677744687528,8719.48353320782,14114.3614689942,145.396045142456,17828.1818985367,27003.5437002196,458.073789829985,18403.6810489891,631.355397543277,8599.86265123048,47558.7989944359,36357.4095470612,-46.2952333336216,585.060164209655,69169.4084136673,24793.1488587096,16377.0370562011,52659.3968876868,3023.1775215202,128.313872103331,40426.4097455021,,24775,3430,52736,16060,34108,9471,987,111,244,1435,102116,17223,56123,16585,135042.427072639,246.38369234078,4633,0.666666666666667,0.333333333333333,387.304855095746,33568.9310931053,91.1531614777601,9598.70742142225,132.97446977943,10.5675524676984,102682.040805585,508.783013798633,60.5087569884381,3364.53183723551,3350.40015411683,3350.40015411683,36.6334095195948,56023.9287249223,16885.8200699998,1495.76852805684,-227.300365292358
06/05/20,,,,,,,,,135921.008441959,858.548780426928,137150,712.511495042243,461.964594000391,94424.5218663773,117.393553111475,17254.9325436258,06/05/20,32.9145193723182,97.6013868458854,11535.6387757357,130.515906218204,16507.5529624193,4971.91418668358,12283.0183569423,9448.21061550856,272.848813825662,8849.68967761255,14420.1248021921,130.789295535621,17958.9711940724,27407.1818095809,403.638109361284,19082.4373579273,678.756308938169,8324.74445165359,47674.9793529433,36258.1904328412,-99.2191142199881,579.537194718181,69843.6292113323,24580.892655045,16507.5529624193,53205.8701045083,2834.8077414337,250.546901041852,40676.956646544,,23983,3147,53972,16237,34507,9572,833,69,181,1298,102949,17292,57421,16766,135829.821148943,91.1872930157406,4779,0.6,0.4,227.050198317445,33795.9812914228,102.363503285608,9701.07092470786,130.206144404734,9.7291773436043,103274.21154399,518.512191142237,64.4061589017326,3428.93799613725,3361.65009272456,3361.65009272456,11.249938607732,56634.8081006455,17026.0651535616,1540.58939760851,-190.527393745757
07/05/20,,,,,,,,,136903.194827958,952.456471244596,137779,809.96361200657,409.822029957312,94834.3438963346,104.623035801467,17359.5555794273,07/05/20,26.171288125642,120.018370114837,11655.6571458506,146.189658240479,16653.7426206598,4998.08547480922,12361.4701046181,9652.23512129525,204.024505786692,8960.32266341252,14650.3205961045,125.030152989484,18084.0013470618,27736.2364683571,329.054658776175,19761.5034692549,679.066111327607,7974.73299910216,47735.1298239949,36393.1842613161,134.993828474937,814.059939802544,70749.32876248,24085.0151338545,16653.7426206598,53984.9531560203,2709.23498332283,400.141582049258,41077.0982285932,,23208,2961,55027,16386,34653,9601,728,99,159,1291,103677,17391,58712,16925,136753.265610373,149.929217585508,4832,0.533333333333333,0.466666666666667,184.370239834555,33980.3515312573,85.518970240243,9786.5898949481,110.632985799963,9.33200454342227,103794.666559747,527.84419568566,64.8890780312996,3493.82707416855,3372.16185728624,3372.16185728624,10.5117645616801,57478.7802301889,17181.5868163455,1566.48953627207,-228.316610440617
08/05/20,,,,,,,,,137804.623026557,1030.49617739298,138421,873.290178318945,406.131552174079,95240.4754485086,88.6008218048455,17448.1564012321,08/05/20,23.5420731964118,132.907388573272,11788.5645344238,156.449461769684,16810.1920824295,5021.62754800563,12426.5288532265,9825.81588976922,173.580768473974,9049.88894157931,14847.4434377749,141.827776886205,18225.829123948,28051.6450137172,315.40854536018,20217.5345837158,456.031114460871,7834.11043000147,47777.9253889046,36818.2929367294,425.108675413314,881.139789874185,71751.6858709169,23488.7895775917,16810.1920824295,54851.9275103207,2600.71296345729,467.158626144866,41544.2568547381,,22724,2868,55782,16497,34890,9733,510,89,118,817,104187,17480,59529,17043,137725.662202473,78.9608240837406,4891,0.466666666666667,0.533333333333333,277.048585280603,34257.4001165379,54.7667035517256,9841.35659849983,89.5662781667961,8.96362177572885,104290.364390088,536.807817461388,69.2899666908293,3563.11704085937,3398.6445655445,3398.6445655445,26.4827082582624,58415.0445511801,17346.9998998909,1551.31951771405,-223.436558573421
09/05/20,,,,,,,,,138978.469161778,1088.33584870178,138854,902.685775586055,461.679258843745,95702.1547073524,69.2946891000587,17517.4510903322,09/05/20,22.5054275381071,137.770214533544,11926.3347489574,160.275642071652,16970.4677245011,5044.13297554374,12473.3181147885,9963.18742240311,137.371532633882,9116.54300855444,15007.3203979468,152.525782903615,18378.3549068517,28341.5423292547,289.897315537499,20608.9657110758,391.431127360007,7732.57661817896,47880.0139612111,37435.3593286686,617.06639193921,1008.49751929922,72926.6654290701,22775.4892782823,16970.4677245011,55889.5436375939,2510.13069238536,441.00651674231,41985.2633714804,,22614,2812,56038,16573,35046,9737,265,38,77,274,104452,17518,59803,17120,138709.09986056,269.369301218074,4915,0.4,0.6,396.318093381566,34653.7182099195,25.9487511335836,9867.30534963341,66.6540669751303,8.80432182354945,104818.697715907,545.612139284938,75.744864668532,3638.86190552791,3444.15499297633,3444.15499297633,45.5104274318223,59528.4055431218,17516.0798637861,1487.91397076527,-211.775876293179
10/05/20,,,,,,,,,139953.965488632,1127.05016888841,139063,812.440551850217,497.775401641798,96199.9301089942,61.4733044935967,17578.9243948258,10/05/20,25.5289998395169,118.223214535692,12044.5579634931,143.752214375209,17114.2199388763,5069.66197538326,12509.2624194425,10111.3655916413,148.178169238201,9172.466240463,15181.0275670246,156.524737481967,18534.8796443336,28646.2452359749,304.702906720166,20924.2638212749,315.298110199077,7721.98141470005,48041.5681063417,38118.9989848289,683.639656160289,998.937766359366,74123.9566349299,22075.9734740643,17114.2199388763,56953.813464145,2397.89682780123,314.665150208419,42299.9285216889,,22569,2776,56217,16642,35236,9738,253,38,70,212,104705,17556,60015,17190,139570.985567663,382.979920969403,4931,0.333333333333333,0.666666666666667,445.058709937427,35098.7769198569,21.0154192947051,9888.32076892812,55.9232319085604,8.49756999283492,105372.396349457,554.109709277773,78.252628887484,3717.11453441539,3499.55615902242,3499.55615902242,55.4011660460897,60670.9279985604,17668.3296481541,1401.68583774742,-187.800372162816
11/05/20,,,,,,,,,140676.961379992,1167.57809319939,139519,698.618424051499,514.530892084051,96714.4610010782,60.9197328261118,17639.8441276519,11/05/20,27.4546409226507,95.2555616375851,12139.8135251307,122.710202560236,17236.9301414366,5097.11661630591,12542.727511346,10226.312013093,114.946421451676,9224.02210907397,15323.4286293989,139.497381068623,18674.3770254022,28900.6890384952,254.443802520302,21395.4420467648,471.178225489966,7505.24699173039,48260.4263228934,38657.7890947401,538.790109911213,1009.96833540118,75334.3657359163,21380.0952651619,17236.9301414366,58045.8797258688,2316.41549825302,184.087531967448,42484.0160536563,,22284,2712,56724,16820,35195,9823,523,82,184,560,105228,17638,60575,17374,140314.499279323,362.462100669392,4995,0.266666666666667,0.733333333333333,371.821609740187,35470.5985295971,37.4567617057569,9925.77753063387,51.5558686109653,7.98974287443103,105938.483110152,562.099452152204,81.0388891497567,3798.15342356515,3552.68744947048,3552.68744947048,53.131290448061,61844.033149434,17799.0295935888,1311.08178388614,-114.235207451289
12/05/20,,,,,,,,,141160.890382325,1203.14295040367,140227,556.246123898483,463.091114554624,97177.5521156329,69.2518888265617,17709.0960164785,12/05/20,28.1744527467541,68.9142081777832,12208.7277333085,97.0886609245372,17334.0188023611,5125.29106905266,12583.8049474258,10405.7350670393,179.423053946361,9278.50373715829,15531.026136092,118.134429073127,18792.5114544754,29198.2465215147,297.557483019489,22090.6785458673,695.236499102444,7107.56797564743,48467.2169113706,39100.0934926725,442.304397932334,1137.54089703478,76651.6096048625,20525.9425107704,17334.0188023611,59263.1091744171,2178.06988038647,93.1550093438596,42577.1710630001,,21595,2542,57785,17003,35437,9988,670,92,194,1118,105898,17730,61693,17568,140903.384500952,257.505881372839,5042,0.2,0.8,238.116102398807,35708.7146319959,59.8211665163641,9985.59869715024,54.4816280843206,7.14268697161269,106456.055852791,569.242139123816,76.1518880800319,3874.30531164518,3600.86094594425,3600.86094594425,48.1734964737743,63137.4144860623,17903.2609414849,1234.09534044504,-66.4006520902221
13/05/20,,,,,,,,,141667.489436213,1258.63466856514,140734,502.395578293392,398.212501709355,97575.7646173422,74.6663102462698,17783.7623267247,13/05/20,25.1095285923521,61.0397988311689,12269.7675321396,86.149327423521,17420.1681297846,5150.40059764502,12633.3617290797,10490.1586709202,84.4236038808231,9332.81250901633,15640.5592685652,92.3929188000782,18884.9043732755,29375.0630441956,176.8165226809,22653.786757326,563.108211458682,6721.27628686965,48637.3303852024,39319.8237967514,219.73030407889,782.838515537573,77590.4412042931,19985.3234130491,17420.1681297846,60115.9643026504,2143.20305815956,104.183076584037,42681.3541395842,,21071,2428,58673,17101,35604,9973,543,69,105,943,106441,17799,62636,17673,141461.444653634,206.044782578974,5061,0.133333333333333,0.866666666666667,112.820657102537,35821.5352890985,68.3565589414282,10053.9552560917,54.3087718580391,5.93966203871396,106908.577126359,575.18180116253,70.1617023708773,3944.46701401606,3623.83749658072,3623.83749658072,22.9765506364652,64060.4313166665,17995.3499309472,1189.32619725703,-72.7932112730832
14/05/20,,,,,,,,,142112.050151266,1309.75643005964,141356,501.063641097338,317.060290622135,97892.8249079643,77.1796338126077,17860.9419605373,14/05/20,21.2641972331629,63.5061460738466,12333.2736782135,84.7703433070095,17504.9384730917,5171.66479487818,12689.2771656592,10577.0116731275,86.8530022073701,9384.49479282863,15748.6764680057,81.9644059914623,18966.8687792669,29543.8804523944,168.817408198833,23173.4750302054,519.688272879477,6370.405422189,48731.7404899466,39449.6446687458,129.820871994387,649.509144873864,78363.5501736232,19529.2747343411,17504.9384730917,60806.9294167193,2112.26549253163,184.003350475203,42865.3574900594,,20463,2299,59605,17224,35820,10201,542,52,126,970,106983,17851,63606,17799,142016.256544271,95.7936069949064,5115,0.066666666666667,0.933333333333333,91.3713882378481,35912.9066773363,62.5230457243356,10116.478301816,51.6822838122989,4.75324590499537,107277.319700793,579.935047067526,58.1786859178225,4002.64569993388,3642.76829564286,3642.76829564286,18.9307990621446,64809.5751166532,18084.8735201592,1159.14575018436,-46.7914501182413
15/05/20,,,,,,,,,142805.696628284,1376.56376061537,141919,572.287017319264,286.365479627233,98179.1903875916,69.4636671831936,17930.4056277205,15/05/20,16.6307253840141,78.4769139487372,12411.7505921622,95.1076393327513,17600.0461124244,5188.29552026219,12742.1101074583,10683.6980668698,106.686393742222,9427.01236865336,15871.993587132,81.2263104348157,19048.0950897017,29731.7931565715,187.912704177037,23264.6318377531,91.156807547628,6467.16131881841,48788.9390780071,39500.565858916,50.921190170302,142.07799771793,78626.1630118416,19553.02737575,17600.0461124244,60983.5993235925,2058.41204058859,285.921537692031,43151.2790277514,,19861,2203,60448,17342,36126,10187,438,64,120,892,107421,17915,64498,17919,142664.515600134,141.181028150662,5143,0,1,162.855485677204,36075.7621630135,43.0880937857608,10159.5663956018,42.5175758247333,3.49462208494624,107606.202756245,583.429669152472,52.021954194611,4054.66765412849,3667.79179665164,3667.79179665164,25.0235010087831,65038.266977721,18183.4757815769,1121.12324872075,-32.790902849245
16/05/20,,,,,,,,,143444.718646966,1683.01336460118,142291,583.49739018624,275.585002603536,98454.7753901951,59.7318752564032,17990.1375029769,16/05/20,27.0005172156393,87.2604194296403,12499.0110115918,114.26093664528,17714.3070490697,5215.29603747783,12774.8414654991,10815.1956363416,131.497569471796,9463.58405684483,16030.4916738194,92.335851768749,19140.4309414705,29955.626577812,223.833421240543,23365.2514861818,100.619648428707,6590.37509163025,48825.1959341558,39997.5607712662,496.994912350157,597.614560778864,79372.5663886444,19082.2090015507,17714.3070490697,61621.6876513833,1959.64582915756,307.912387582703,43459.1914153341,,19432,2132,61066,17412,36175,10213,350,46,78,652,107771,17961,65150,17997,143560.408481939,-115.689834973367,5192,1,0,260.092028332018,36335.8541913455,21.7129039831169,10181.2792995849,36.571688191465,2.97268309683492,107918.35944704,586.402352249307,48.8025245242948,4103.47017865279,3766.2630334189,3766.2630334189,98.4712367672519,65725.1578300361,18300.709401319,1007.44849252384,81.0813288233767
17/05/20,,,,,,,,,144279.810278912,1911.02996055814,142411,561.688120113046,314.757859525595,98769.5332497207,47.5590435933203,18037.6965465703,17/05/20,24.0632982343374,90.7222318515879,12589.7332434434,114.785530085925,17829.0925791556,5239.35933571217,12798.3372108581,10888.5512130118,73.3555766702502,9493.63257284093,16127.910548724,99.5550803283597,19239.9860217988,30128.5372348106,172.910656998611,23141.5103419857,-223.741144196058,6987.02689282492,48902.1174379082,39950.617072457,-46.9436988092202,-270.684843005278,79327.3691488251,19442.1641008956,17829.0925791556,61468.2280536734,1909.78599784629,246.93026058745,43706.1216759216,,19361,2087,61213,17466,36461,10642,152,24,54,159,107923,17985,65309,18051,144356.636370204,-76.8260912921396,5202,0.966666666666667,0.033333333333333,297.202430180122,36633.0566215256,12.2384984344622,10193.5177980193,30.0485159961081,2.78871568710256,108263.165822562,589.19106793641,52.460131168879,4155.93030982167,3586.76687901367,3766.2630334189,0,65624.1583634951,18418.283647092,982.248161663965,63.8215285143697
18/05/20,,,,,,,,,144976.286651607,2064.3386684972,142903,450.114975842211,320.923564602432,99090.4568143231,42.954821944085,18080.6513685143,18/05/20,20.3781890151145,78.7678451456124,12668.501088589,99.1460341607269,17928.2386133163,5259.73752472728,12820.9138437871,10975.9516277971,87.4004147852847,9521.53428922187,16235.6891525244,102.90617841681,19342.8922002156,30318.8438280127,190.306593202098,23070.6250936352,-70.8852483505216,7248.21873437754,48998.4121570041,40207.3931991605,256.776126703502,185.890878352981,79634.8176765116,19455.6391378116,17928.2386133163,61678.6773468144,1844.96221598998,129.191411239779,43835.3130871614,,19015,1998,61728,17589,36599,10650,375,38,123,548,108298,18023,65857,18174,144962.206853601,14.0797980064526,5252,0.933333333333333,0.066666666666667,271.839329236242,36904.8959507619,14.8379414924283,10208.3557395118,27.9017163809331,3.00492888776764,108611.991103545,592.195996824177,46.0944267441467,4202.02473656581,3419.07064264498,3766.2630334189,0,65880.7020833802,18520.4346101405,961.050522412983,88.9247410212056
19/05/20,,,,,,,,,145494.506187873,2225.69160986493,143427,347.395554956718,308.928466062175,99399.3852803853,41.3377503905304,18121.9891189049,19/05/20,15.9377784930135,64.709238292617,12733.2103268817,80.6470167856305,18008.885630102,5275.6753032203,12846.3138156846,11031.9977620845,56.0461342874569,9549.04092287955,16307.6730653048,92.6182229109248,19435.5104231266,30467.5081852111,148.664357198384,23076.3736811645,5.74858752933505,7391.13450404659,49108.6754114722,40676.2814876077,468.888288447219,474.636875976554,80208.294279637,19191.0910007483,18008.885630102,62171.9020158774,1814.31605360004,38.4670888945431,43873.7801760559,,18468,1894,62563,17714,36530,10308,506,69,140,882,108804,18092,66739,18314,145471.350432649,23.1557552245504,5283,0.9,0.1,187.33953819896,37092.2354889609,23.3682362612127,10231.723975773,27.5066336576856,2.60746998214803,108948.426203265,594.803466806325,46.4500304492796,4248.47476701509,3252.08198933157,3766.2630334189,0,66420.3767828925,18603.6890969083,939.499655639242,95.0255773456675
20/05/20,,,,,,,,,145842.935069553,2368.20507337636,143845,243.569961702247,247.563236713216,99646.9485170985,47.2136789288393,18169.2027978337,20/05/20,14.1388600335272,47.9761313619056,12781.1864582436,62.1149913954328,18071.0006214974,5289.81416325383,12879.3886345799,11074.9620293782,42.9642672936279,9581.18855230709,16364.776192632,79.6425003418709,19515.1529234684,30590.1149528466,122.606767635498,23218.958773803,142.585092638459,7371.15617904362,49181.4063375528,41147.0452767679,470.763789160192,613.348881798651,80902.7015496227,18744.2469674759,18071.0006214974,62799.5532986978,1804.42660520172,-3.99327501096849,43869.7869010449,,17941,1794,63354,17812,36751,10320,432,43,102,823,109236,18135,67562,18416,145852.792862092,-9.85779253960936,5317,0.866666666666667,0.133333333333333,108.564519915584,37200.8000088764,31.8672181242727,10263.5911938973,32.1476294275399,2.65948939558861,109228.137069406,597.462956201914,45.7013390591427,4294.17610607423,3073.70233029568,3766.2630334189,0,67093.729404772,18668.4635776993,923.28645661205,99.5374373137165
